from_unique_name,to_bcv_id
Holy_Place@Exo.26.33,ezk.44.27
Holy_Place@Exo.26.33,exo.26.33
Holy_Place@Exo.26.33,heb.8.2
Holy_Place@Exo.26.33,heb.9.1
Holy_Place@Exo.26.33,heb.9.2
Holy_Place@Exo.26.33,heb.9.8
Holy_Place@Exo.26.33,heb.9.12
Holy_Place@Exo.26.33,heb.9.24
Holy_Place@Exo.26.33,heb.9.25
Holy_Place@Exo.26.33,heb.10.19
Holy_Place@Exo.26.33,heb.13.11
Hor_Mount@Num.20.22,num.20.22
Hor_Mount@Num.20.22,num.20.23
Hor_Mount@Num.20.22,num.20.25
Hor_Mount@Num.20.22,num.20.27
Hor_Mount@Num.20.22,num.21.4
Hor_Mount@Num.20.22,num.33.37
Hor_Mount@Num.20.22,num.33.38
Hor_Mount@Num.20.22,num.33.39
Hor_Mount@Num.20.22,num.33.41
Hor_Mount@Num.20.22,deu.32.50
Hor_Mount@Num.34.7,num.34.7
Hor_Mount@Num.34.7,num.34.8
Horem@Jos.19.38,jos.19.38
Horesh@1Sa.23.15,1sa.23.15
Horesh@1Sa.23.15,1sa.23.16
Horesh@1Sa.23.15,1sa.23.18
Horesh@1Sa.23.15,1sa.23.19
Hor-haggidgad@Num.33.32,num.33.32
Hor-haggidgad@Num.33.32,num.33.33
Hor-haggidgad@Num.33.32,deu.10.7
Hor-haggidgad@Num.33.32,deu.10.7
Horonaim@Isa.15.5,isa.15.5
Horonaim@Isa.15.5,jer.48.3
Horonaim@Isa.15.5,jer.48.5
Horonaim@Isa.15.5,jer.48.34
Horonaim@Isa.15.5,2sa.13.34
Horse_Gate@Neh.3.28,neh.3.28
Horse_Gate@Neh.3.28,jer.31.40
Hosah@Jos.19.29,jos.19.29
House_of_the_Forest@Isa.22.8,isa.22.8
House_of_the_Forest_of_Lebanon@1Ki.7.2,1ki.7.2
House_of_the_Forest_of_Lebanon@1Ki.7.2,1ki.10.17
House_of_the_Forest_of_Lebanon@1Ki.7.2,1ki.10.21
House_of_the_Forest_of_Lebanon@1Ki.7.2,2ch.9.16
House_of_the_Forest_of_Lebanon@1Ki.7.2,2ch.9.20
House_of_the_Forest_of_Lebanon@1Ki.7.2,isa.22.8
Hukkok@Jos.19.34,jos.19.34
Humtah@Jos.15.54,jos.15.54
Ibleam@Jos.17.11,jos.17.11
Ibleam@Jos.17.11,jdg.1.27
Ibleam@Jos.17.11,2ki.9.27
Ibleam@Jos.17.11,2ki.15.10
Ibleam@Jos.17.11,1ch.6.70
Ibleam@Jos.17.11,jos.21.25
Iconium@Act.13.51,act.13.51
Iconium@Act.13.51,act.14.1
Iconium@Act.13.51,act.14.19
Iconium@Act.13.51,act.14.21
Iconium@Act.13.51,act.16.2
Iconium@Act.13.51,2ti.3.11
Idalah@Jos.19.15,jos.19.15
Idumea@Mrk.3.8,mrk.3.8
Iim@Jos.15.29,jos.15.29
Ijon@2Sa.24.6,1ki.15.20
Ijon@2Sa.24.6,2ki.15.29
Ijon@2Sa.24.6,2ch.16.4
Ijon@2Sa.24.6,2sa.24.6
Illyricum@Rom.15.19,rom.15.19
Immer@Ezr.2.59,ezr.2.59
Immer@Ezr.2.59,neh.7.61
India@Est.1.1,est.1.1
India@Est.1.1,est.8.9
Iphtah@Jos.15.43,jos.15.43
Iphtahel_Valley@Jos.19.14,jos.19.14
Iphtahel_Valley@Jos.19.14,jos.19.27
Irpeel@Jos.18.27,jos.18.27
Italy@Act.18.2,act.18.2
Italy@Act.18.2,act.27.1
Italy@Act.18.2,act.27.6
Italy@Act.18.2,heb.13.24
Italy@Act.18.2,heb.13.25
Italy@Act.18.2,act.10.1
Ithlah@Jos.19.42,jos.19.42
Ithnan@Jos.15.23,jos.15.23
Ituraea@Luk.3.1,luk.3.1
Iye-abarim@Num.21.11,num.21.11
Iye-abarim@Num.21.11,num.33.44
Iyim@Num.33.45,num.33.45
Jabbok@Gen.32.22,gen.32.22
Jabbok@Gen.32.22,num.21.24
Jabbok@Gen.32.22,deu.2.37
Jabbok@Gen.32.22,deu.3.16
Jabbok@Gen.32.22,jos.12.2
Jabbok@Gen.32.22,jdg.11.13
Jabbok@Gen.32.22,jdg.11.22
Jabesh-gilead@Jdg.21.8,1sa.11.1
Jabesh-gilead@Jdg.21.8,1sa.11.3
Jabesh-gilead@Jdg.21.8,1sa.11.5
Jabesh-gilead@Jdg.21.8,1sa.11.9
Jabesh-gilead@Jdg.21.8,1sa.11.10
Jabesh-gilead@Jdg.21.8,1sa.31.12
Jabesh-gilead@Jdg.21.8,1sa.31.13
Jabesh-gilead@Jdg.21.8,1ch.10.12
Jabesh-gilead@Jdg.21.8,1ch.10.12
Jabesh-gilead@Jdg.21.8,jdg.21.8
Jabesh-gilead@Jdg.21.8,jdg.21.9
Jabesh-gilead@Jdg.21.8,jdg.21.10
Jabesh-gilead@Jdg.21.8,jdg.21.12
Jabesh-gilead@Jdg.21.8,jdg.21.14
Jabesh-gilead@Jdg.21.8,1sa.11.1
Jabesh-gilead@Jdg.21.8,1sa.11.9
Jabesh-gilead@Jdg.21.8,1sa.31.11
Jabesh-gilead@Jdg.21.8,2sa.2.4
Jabesh-gilead@Jdg.21.8,2sa.2.5
Jabesh-gilead@Jdg.21.8,2sa.21.12
Jabesh-gilead@Jdg.21.8,1ch.10.11
Jabez@1Ch.2.55,1ch.2.55
Jabneel@Jos.15.11,jos.15.11
Jabneel@Jos.15.11,2ch.26.6
Jabneel@Jos.19.33,jos.19.33
Jagur@Jos.15.21,jos.15.21
Jahaz@Num.21.23,num.21.23
Jahaz@Num.21.23,deu.2.32
Jahaz@Num.21.23,jdg.11.20
Jahaz@Num.21.23,isa.15.4
Jahaz@Num.21.23,jer.48.34
Jahaz@Num.21.23,jos.13.18
Jahaz@Num.21.23,jos.21.36
Jahaz@Num.21.23,jer.48.21
Jahaz@Num.21.23,1ch.6.78
Jair@Jos.13.30,jos.13.30
Janim@Jos.15.53,jos.15.53
Janoah@2Ki.15.29,2ki.15.29
Janoah@Jos.16.6,jos.16.6
Janoah@Jos.16.6,jos.16.7
Japhia@Jos.19.12,jos.19.12
Jarmuth@Jos.10.3,jos.10.3
Jarmuth@Jos.10.3,jos.10.5
Jarmuth@Jos.10.3,jos.10.23
Jarmuth@Jos.10.3,jos.12.11
Jarmuth@Jos.10.3,jos.15.35
Jarmuth@Jos.10.3,neh.11.29
Jarmuth@Jos.21.29,jos.21.29
Jattir@Jos.15.48,jos.15.48
Jattir@Jos.15.48,jos.21.14
Jattir@Jos.15.48,1sa.30.27
Jattir@Jos.15.48,1ch.6.57
Greece@Isa.66.19,dan.8.21
Greece@Isa.66.19,dan.10.20
Greece@Isa.66.19,dan.11.2
Greece@Isa.66.19,zec.9.13
Greece@Isa.66.19,isa.66.19
Greece@Isa.66.19,ezk.27.13
Greece@Isa.66.19,ezk.27.19
Greece@Isa.66.19,act.6.1
Greece@Isa.66.19,act.9.29
Greece@Isa.66.19,act.11.20
Greece@Isa.66.19,act.20.2
Jazer@Num.21.32,num.21.32
Jazer@Num.21.32,num.32.1
Jazer@Num.21.32,num.32.3
Jazer@Num.21.32,num.32.35
Jazer@Num.21.32,jos.13.25
Jazer@Num.21.32,jos.21.39
Jazer@Num.21.32,2sa.24.5
Jazer@Num.21.32,1ch.6.81
Jazer@Num.21.32,1ch.26.31
Jazer@Num.21.32,isa.16.8
Jazer@Num.21.32,isa.16.9
Jazer@Num.21.32,jer.48.32
Jazer_Sea@Jer.48.32,jer.48.32
Jehud@Jos.19.45,jos.19.45
Jekabzeel@Neh.11.25,neh.11.25
Jericho@Num.22.1,num.22.1
Jericho@Num.22.1,num.26.3
Jericho@Num.22.1,num.26.63
Jericho@Num.22.1,num.31.12
Jericho@Num.22.1,num.33.48
Jericho@Num.22.1,num.33.50
Jericho@Num.22.1,num.34.15
Jericho@Num.22.1,num.35.1
Jericho@Num.22.1,num.36.13
Jericho@Num.22.1,deu.32.49
Jericho@Num.22.1,deu.34.1
Jericho@Num.22.1,jos.2.1
Jericho@Num.22.1,jos.2.2
Jericho@Num.22.1,jos.2.3
Jericho@Num.22.1,jos.3.16
Jericho@Num.22.1,jos.4.13
Jericho@Num.22.1,jos.4.19
Jericho@Num.22.1,jos.5.10
Jericho@Num.22.1,jos.5.13
Jericho@Num.22.1,jos.6.1
Jericho@Num.22.1,jos.6.2
Jericho@Num.22.1,jos.6.25
Jericho@Num.22.1,jos.6.26
Jericho@Num.22.1,jos.7.2
Jericho@Num.22.1,jos.8.2
Jericho@Num.22.1,jos.9.3
Jericho@Num.22.1,jos.10.1
Jericho@Num.22.1,jos.10.28
Jericho@Num.22.1,jos.10.30
Jericho@Num.22.1,jos.12.9
Jericho@Num.22.1,jos.13.32
Jericho@Num.22.1,jos.16.1
Jericho@Num.22.1,jos.16.1
Jericho@Num.22.1,jos.16.1
Jericho@Num.22.1,jos.16.7
Jericho@Num.22.1,jos.18.12
Jericho@Num.22.1,jos.18.21
Jericho@Num.22.1,jos.20.8
Jericho@Num.22.1,jos.24.11
Jericho@Num.22.1,jos.24.11
Jericho@Num.22.1,2sa.10.5
Jericho@Num.22.1,1ki.16.34
Jericho@Num.22.1,2ki.2.4
Jericho@Num.22.1,2ki.2.4
Jericho@Num.22.1,2ki.2.5
Jericho@Num.22.1,2ki.2.15
Jericho@Num.22.1,2ki.2.18
Jericho@Num.22.1,2ki.25.5
Jericho@Num.22.1,1ch.6.78
Jericho@Num.22.1,1ch.19.5
Jericho@Num.22.1,2ch.28.15
Jericho@Num.22.1,ezr.2.34
Jericho@Num.22.1,neh.3.2
Jericho@Num.22.1,neh.7.36
Jericho@Num.22.1,jer.39.5
Jericho@Num.22.1,jer.52.8
Jericho@Num.22.1,num.22.1
Jericho@Num.22.1,num.26.3
Jericho@Num.22.1,num.26.63
Jericho@Num.22.1,num.31.12
Jericho@Num.22.1,num.33.48
Jericho@Num.22.1,num.33.50
Jericho@Num.22.1,num.34.15
Jericho@Num.22.1,num.35.1
Jericho@Num.22.1,num.36.13
Jericho@Num.22.1,deu.32.49
Jericho@Num.22.1,deu.34.1
Jericho@Num.22.1,jos.2.1
Jericho@Num.22.1,jos.2.2
Jericho@Num.22.1,jos.2.3
Jericho@Num.22.1,jos.3.16
Jericho@Num.22.1,jos.4.13
Jericho@Num.22.1,jos.4.19
Jericho@Num.22.1,jos.5.10
Jericho@Num.22.1,jos.5.13
Jericho@Num.22.1,jos.6.1
Jericho@Num.22.1,jos.6.2
Jericho@Num.22.1,jos.6.25
Jericho@Num.22.1,jos.6.26
Jericho@Num.22.1,jos.7.2
Jericho@Num.22.1,jos.8.2
Jericho@Num.22.1,jos.9.3
Jericho@Num.22.1,jos.10.1
Jericho@Num.22.1,jos.10.28
Jericho@Num.22.1,jos.10.30
Jericho@Num.22.1,jos.12.9
Jericho@Num.22.1,jos.13.32
Jericho@Num.22.1,jos.16.1
Jericho@Num.22.1,jos.16.1
Jericho@Num.22.1,jos.16.1
Jericho@Num.22.1,jos.16.7
Jericho@Num.22.1,jos.18.12
Jericho@Num.22.1,jos.18.21
Jericho@Num.22.1,jos.20.8
Jericho@Num.22.1,jos.24.11
Jericho@Num.22.1,jos.24.11
Jericho@Num.22.1,2sa.10.5
Jericho@Num.22.1,1ki.16.34
Jericho@Num.22.1,2ki.2.4
Jericho@Num.22.1,2ki.2.4
Jericho@Num.22.1,2ki.2.5
Jericho@Num.22.1,2ki.2.15
Jericho@Num.22.1,2ki.2.18
Jericho@Num.22.1,2ki.25.5
Jericho@Num.22.1,1ch.6.78
Jericho@Num.22.1,1ch.19.5
Jericho@Num.22.1,2ch.28.15
Jericho@Num.22.1,ezr.2.34
Jericho@Num.22.1,neh.3.2
Jericho@Num.22.1,neh.7.36
Jericho@Num.22.1,jer.39.5
Jericho@Num.22.1,jer.52.8
Jericho@Num.22.1,mat.20.29
Jericho@Num.22.1,mrk.10.46
Jericho@Num.22.1,mrk.10.46
Jericho@Num.22.1,luk.10.30
Jericho@Num.22.1,luk.18.35
Jericho@Num.22.1,luk.19.1
Jericho@Num.22.1,heb.11.30
Jericho_Valley@Deu.34.3,deu.34.3
Jericho_Valley@Deu.34.3,deu.34.3
Jeruel@2Ch.20.16,2ch.20.16
Jerusalem@Jos.10.1,jos.10.1
Jerusalem@Jos.10.1,jos.10.3
Jerusalem@Jos.10.1,jos.10.5
Jerusalem@Jos.10.1,jos.10.23
Jerusalem@Jos.10.1,jos.12.10
Jerusalem@Jos.10.1,jos.15.8
Jerusalem@Jos.10.1,jos.15.63
Jerusalem@Jos.10.1,jos.15.63
Jerusalem@Jos.10.1,jos.18.28
Jerusalem@Jos.10.1,jdg.1.7
Jerusalem@Jos.10.1,jdg.1.8
Jerusalem@Jos.10.1,jdg.1.21
Jerusalem@Jos.10.1,jdg.1.21
Jerusalem@Jos.10.1,jdg.19.10
Jerusalem@Jos.10.1,1sa.17.54
Jerusalem@Jos.10.1,2sa.5.5
Jerusalem@Jos.10.1,2sa.5.6
Jerusalem@Jos.10.1,2sa.5.13
Jerusalem@Jos.10.1,2sa.5.14
Jerusalem@Jos.10.1,2sa.8.7
Jerusalem@Jos.10.1,2sa.9.13
Jerusalem@Jos.10.1,2sa.10.14
Jerusalem@Jos.10.1,2sa.11.1
Jerusalem@Jos.10.1,2sa.11.12
Jerusalem@Jos.10.1,2sa.12.31
Jerusalem@Jos.10.1,2sa.14.23
Jerusalem@Jos.10.1,2sa.14.28
Jerusalem@Jos.10.1,2sa.15.8
Jerusalem@Jos.10.1,2sa.15.11
Jerusalem@Jos.10.1,2sa.15.14
Jerusalem@Jos.10.1,2sa.15.29
Jerusalem@Jos.10.1,2sa.15.37
Jerusalem@Jos.10.1,2sa.16.3
Jerusalem@Jos.10.1,2sa.16.15
Jerusalem@Jos.10.1,2sa.17.20
Jerusalem@Jos.10.1,2sa.19.19
Jerusalem@Jos.10.1,2sa.19.25
Jerusalem@Jos.10.1,2sa.19.33
Jerusalem@Jos.10.1,2sa.19.34
Jerusalem@Jos.10.1,2sa.20.2
Jerusalem@Jos.10.1,2sa.20.3
Jerusalem@Jos.10.1,2sa.20.7
Jerusalem@Jos.10.1,2sa.20.22
Jerusalem@Jos.10.1,2sa.24.8
Jerusalem@Jos.10.1,2sa.24.16
Jerusalem@Jos.10.1,1ki.2.11
Jerusalem@Jos.10.1,1ki.2.36
Jerusalem@Jos.10.1,1ki.2.38
Jerusalem@Jos.10.1,1ki.2.41
Jerusalem@Jos.10.1,1ki.3.1
Jerusalem@Jos.10.1,1ki.3.15
Jerusalem@Jos.10.1,1ki.8.1
Jerusalem@Jos.10.1,1ki.9.15
Jerusalem@Jos.10.1,1ki.9.19
Jerusalem@Jos.10.1,1ki.10.2
Jerusalem@Jos.10.1,1ki.10.26
Jerusalem@Jos.10.1,1ki.10.27
Jerusalem@Jos.10.1,1ki.11.7
Jerusalem@Jos.10.1,1ki.11.13
Jerusalem@Jos.10.1,1ki.11.29
Jerusalem@Jos.10.1,1ki.11.32
Jerusalem@Jos.10.1,1ki.11.36
Jerusalem@Jos.10.1,1ki.11.42
Jerusalem@Jos.10.1,1ki.12.18
Jerusalem@Jos.10.1,1ki.12.21
Jerusalem@Jos.10.1,1ki.12.27
Jerusalem@Jos.10.1,1ki.12.28
Jerusalem@Jos.10.1,1ki.14.21
Jerusalem@Jos.10.1,1ki.14.25
Jerusalem@Jos.10.1,1ki.15.2
Jerusalem@Jos.10.1,1ki.15.4
Jerusalem@Jos.10.1,1ki.15.4
Jerusalem@Jos.10.1,1ki.15.10
Jerusalem@Jos.10.1,1ki.22.42
Jerusalem@Jos.10.1,2ki.8.17
Jerusalem@Jos.10.1,2ki.8.26
Jerusalem@Jos.10.1,2ki.9.28
Jerusalem@Jos.10.1,2ki.12.1
Jerusalem@Jos.10.1,2ki.12.17
Jerusalem@Jos.10.1,2ki.12.18
Jerusalem@Jos.10.1,2ki.14.2
Jerusalem@Jos.10.1,2ki.14.2
Jerusalem@Jos.10.1,2ki.14.13
Jerusalem@Jos.10.1,2ki.14.13
Jerusalem@Jos.10.1,2ki.14.19
Jerusalem@Jos.10.1,2ki.14.20
Jerusalem@Jos.10.1,2ki.15.2
Jerusalem@Jos.10.1,2ki.15.2
Jerusalem@Jos.10.1,2ki.15.33
Jerusalem@Jos.10.1,2ki.16.2
Jerusalem@Jos.10.1,2ki.16.5
Jerusalem@Jos.10.1,2ki.18.2
Jerusalem@Jos.10.1,2ki.18.17
Jerusalem@Jos.10.1,2ki.18.17
Jerusalem@Jos.10.1,2ki.18.22
Jerusalem@Jos.10.1,2ki.18.22
Jerusalem@Jos.10.1,2ki.18.35
Jerusalem@Jos.10.1,2ki.19.10
Jerusalem@Jos.10.1,2ki.19.21
Jerusalem@Jos.10.1,2ki.19.31
Jerusalem@Jos.10.1,2ki.21.1
Jerusalem@Jos.10.1,2ki.21.4
Jerusalem@Jos.10.1,2ki.21.7
Jerusalem@Jos.10.1,2ki.21.12
Jerusalem@Jos.10.1,2ki.21.13
Jerusalem@Jos.10.1,2ki.21.13
Jerusalem@Jos.10.1,2ki.21.16
Jerusalem@Jos.10.1,2ki.21.19
Jerusalem@Jos.10.1,2ki.22.1
Jerusalem@Jos.10.1,2ki.22.14
Jerusalem@Jos.10.1,2ki.23.1
Jerusalem@Jos.10.1,2ki.23.2
Jerusalem@Jos.10.1,2ki.23.4
Jerusalem@Jos.10.1,2ki.23.5
Jerusalem@Jos.10.1,2ki.23.6
Jerusalem@Jos.10.1,2ki.23.9
Jerusalem@Jos.10.1,2ki.23.13
Jerusalem@Jos.10.1,2ki.23.20
Jerusalem@Jos.10.1,2ki.23.23
Jerusalem@Jos.10.1,2ki.23.24
Jerusalem@Jos.10.1,2ki.23.27
Jerusalem@Jos.10.1,2ki.23.30
Jerusalem@Jos.10.1,2ki.23.31
Jerusalem@Jos.10.1,2ki.23.33
Jerusalem@Jos.10.1,2ki.23.36
Jerusalem@Jos.10.1,2ki.24.4
Jerusalem@Jos.10.1,2ki.24.8
Jerusalem@Jos.10.1,2ki.24.8
Jerusalem@Jos.10.1,2ki.24.10
Jerusalem@Jos.10.1,2ki.24.14
Jerusalem@Jos.10.1,2ki.24.15
Jerusalem@Jos.10.1,2ki.24.18
Jerusalem@Jos.10.1,2ki.24.20
Jerusalem@Jos.10.1,2ki.25.1
Jerusalem@Jos.10.1,2ki.25.8
Jerusalem@Jos.10.1,2ki.25.9
Jerusalem@Jos.10.1,2ki.25.10
Jerusalem@Jos.10.1,1ch.3.4
Jerusalem@Jos.10.1,1ch.3.5
Jerusalem@Jos.10.1,1ch.6.10
Jerusalem@Jos.10.1,1ch.6.15
Jerusalem@Jos.10.1,1ch.6.32
Jerusalem@Jos.10.1,1ch.8.28
Jerusalem@Jos.10.1,1ch.8.32
Jerusalem@Jos.10.1,1ch.9.3
Jerusalem@Jos.10.1,1ch.9.34
Jerusalem@Jos.10.1,1ch.9.38
Jerusalem@Jos.10.1,1ch.11.4
Jerusalem@Jos.10.1,1ch.14.3
Jerusalem@Jos.10.1,1ch.14.4
Jerusalem@Jos.10.1,1ch.15.3
Jerusalem@Jos.10.1,1ch.18.7
Jerusalem@Jos.10.1,1ch.19.15
Jerusalem@Jos.10.1,1ch.20.1
Jerusalem@Jos.10.1,1ch.20.3
Jerusalem@Jos.10.1,1ch.21.4
Jerusalem@Jos.10.1,1ch.21.15
Jerusalem@Jos.10.1,1ch.21.16
Jerusalem@Jos.10.1,1ch.23.25
Jerusalem@Jos.10.1,1ch.28.1
Jerusalem@Jos.10.1,1ch.29.27
Jerusalem@Jos.10.1,2ch.1.4
Jerusalem@Jos.10.1,2ch.1.13
Jerusalem@Jos.10.1,2ch.1.14
Jerusalem@Jos.10.1,2ch.1.15
Jerusalem@Jos.10.1,2ch.2.7
Jerusalem@Jos.10.1,2ch.2.16
Jerusalem@Jos.10.1,2ch.3.1
Jerusalem@Jos.10.1,2ch.5.2
Jerusalem@Jos.10.1,2ch.6.6
Jerusalem@Jos.10.1,2ch.8.6
Jerusalem@Jos.10.1,2ch.9.1
Jerusalem@Jos.10.1,2ch.9.25
Jerusalem@Jos.10.1,2ch.9.27
Jerusalem@Jos.10.1,2ch.9.30
Jerusalem@Jos.10.1,2ch.10.18
Jerusalem@Jos.10.1,2ch.11.1
Jerusalem@Jos.10.1,2ch.11.5
Jerusalem@Jos.10.1,2ch.11.14
Jerusalem@Jos.10.1,2ch.11.16
Jerusalem@Jos.10.1,2ch.12.2
Jerusalem@Jos.10.1,2ch.12.4
Jerusalem@Jos.10.1,2ch.12.5
Jerusalem@Jos.10.1,2ch.12.7
Jerusalem@Jos.10.1,2ch.12.9
Jerusalem@Jos.10.1,2ch.12.13
Jerusalem@Jos.10.1,2ch.12.13
Jerusalem@Jos.10.1,2ch.13.2
Jerusalem@Jos.10.1,2ch.14.15
Jerusalem@Jos.10.1,2ch.15.10
Jerusalem@Jos.10.1,2ch.17.13
Jerusalem@Jos.10.1,2ch.19.1
Jerusalem@Jos.10.1,2ch.19.4
Jerusalem@Jos.10.1,2ch.19.8
Jerusalem@Jos.10.1,2ch.19.8
Jerusalem@Jos.10.1,2ch.20.5
Jerusalem@Jos.10.1,2ch.20.15
Jerusalem@Jos.10.1,2ch.20.17
Jerusalem@Jos.10.1,2ch.20.18
Jerusalem@Jos.10.1,2ch.20.20
Jerusalem@Jos.10.1,2ch.20.27
Jerusalem@Jos.10.1,2ch.20.27
Jerusalem@Jos.10.1,2ch.20.28
Jerusalem@Jos.10.1,2ch.20.31
Jerusalem@Jos.10.1,2ch.21.5
Jerusalem@Jos.10.1,2ch.21.11
Jerusalem@Jos.10.1,2ch.21.13
Jerusalem@Jos.10.1,2ch.21.20
Jerusalem@Jos.10.1,2ch.22.1
Jerusalem@Jos.10.1,2ch.22.2
Jerusalem@Jos.10.1,2ch.23.2
Jerusalem@Jos.10.1,2ch.24.1
Jerusalem@Jos.10.1,2ch.24.6
Jerusalem@Jos.10.1,2ch.24.9
Jerusalem@Jos.10.1,2ch.24.18
Jerusalem@Jos.10.1,2ch.24.23
Jerusalem@Jos.10.1,2ch.25.1
Jerusalem@Jos.10.1,2ch.25.1
Jerusalem@Jos.10.1,2ch.25.23
Jerusalem@Jos.10.1,2ch.25.23
Jerusalem@Jos.10.1,2ch.25.27
Jerusalem@Jos.10.1,2ch.26.3
Jerusalem@Jos.10.1,2ch.26.3
Jerusalem@Jos.10.1,2ch.26.9
Jerusalem@Jos.10.1,2ch.26.15
Jerusalem@Jos.10.1,2ch.27.1
Jerusalem@Jos.10.1,2ch.27.8
Jerusalem@Jos.10.1,2ch.28.1
Jerusalem@Jos.10.1,2ch.28.10
Jerusalem@Jos.10.1,2ch.28.24
Jerusalem@Jos.10.1,2ch.28.27
Jerusalem@Jos.10.1,2ch.29.1
Jerusalem@Jos.10.1,2ch.29.8
Jerusalem@Jos.10.1,2ch.30.1
Jerusalem@Jos.10.1,2ch.30.2
Jerusalem@Jos.10.1,2ch.30.3
Jerusalem@Jos.10.1,2ch.30.5
Jerusalem@Jos.10.1,2ch.30.11
Jerusalem@Jos.10.1,2ch.30.13
Jerusalem@Jos.10.1,2ch.30.14
Jerusalem@Jos.10.1,2ch.30.21
Jerusalem@Jos.10.1,2ch.30.26
Jerusalem@Jos.10.1,2ch.30.26
Jerusalem@Jos.10.1,2ch.31.4
Jerusalem@Jos.10.1,2ch.32.2
Jerusalem@Jos.10.1,2ch.32.9
Jerusalem@Jos.10.1,2ch.32.9
Jerusalem@Jos.10.1,2ch.32.10
Jerusalem@Jos.10.1,2ch.32.12
Jerusalem@Jos.10.1,2ch.32.18
Jerusalem@Jos.10.1,2ch.32.19
Jerusalem@Jos.10.1,2ch.32.22
Jerusalem@Jos.10.1,2ch.32.23
Jerusalem@Jos.10.1,2ch.32.25
Jerusalem@Jos.10.1,2ch.32.26
Jerusalem@Jos.10.1,2ch.32.33
Jerusalem@Jos.10.1,2ch.33.1
Jerusalem@Jos.10.1,2ch.33.4
Jerusalem@Jos.10.1,2ch.33.7
Jerusalem@Jos.10.1,2ch.33.9
Jerusalem@Jos.10.1,2ch.33.13
Jerusalem@Jos.10.1,2ch.33.15
Jerusalem@Jos.10.1,2ch.33.21
Jerusalem@Jos.10.1,2ch.34.1
Jerusalem@Jos.10.1,2ch.34.3
Jerusalem@Jos.10.1,2ch.34.5
Jerusalem@Jos.10.1,2ch.34.7
Jerusalem@Jos.10.1,2ch.34.9
Jerusalem@Jos.10.1,2ch.34.22
Jerusalem@Jos.10.1,2ch.34.29
Jerusalem@Jos.10.1,2ch.34.30
Jerusalem@Jos.10.1,2ch.34.32
Jerusalem@Jos.10.1,2ch.34.32
Jerusalem@Jos.10.1,2ch.35.1
Jerusalem@Jos.10.1,2ch.35.18
Jerusalem@Jos.10.1,2ch.35.24
Jerusalem@Jos.10.1,2ch.35.24
Jerusalem@Jos.10.1,2ch.36.1
Jerusalem@Jos.10.1,2ch.36.2
Jerusalem@Jos.10.1,2ch.36.3
Jerusalem@Jos.10.1,2ch.36.4
Jerusalem@Jos.10.1,2ch.36.5
Jerusalem@Jos.10.1,2ch.36.9
Jerusalem@Jos.10.1,2ch.36.10
Jerusalem@Jos.10.1,2ch.36.11
Jerusalem@Jos.10.1,2ch.36.14
Jerusalem@Jos.10.1,2ch.36.19
Jerusalem@Jos.10.1,2ch.36.23
Jerusalem@Jos.10.1,ezr.1.2
Jerusalem@Jos.10.1,ezr.1.3
Jerusalem@Jos.10.1,ezr.1.3
Jerusalem@Jos.10.1,ezr.1.4
Jerusalem@Jos.10.1,ezr.1.5
Jerusalem@Jos.10.1,ezr.1.7
Jerusalem@Jos.10.1,ezr.1.11
Jerusalem@Jos.10.1,ezr.2.1
Jerusalem@Jos.10.1,ezr.2.68
Jerusalem@Jos.10.1,ezr.3.1
Jerusalem@Jos.10.1,ezr.3.8
Jerusalem@Jos.10.1,ezr.3.8
Jerusalem@Jos.10.1,ezr.4.6
Jerusalem@Jos.10.1,ezr.7.7
Jerusalem@Jos.10.1,ezr.7.8
Jerusalem@Jos.10.1,ezr.7.9
Jerusalem@Jos.10.1,ezr.7.27
Jerusalem@Jos.10.1,ezr.8.29
Jerusalem@Jos.10.1,ezr.8.30
Jerusalem@Jos.10.1,ezr.8.31
Jerusalem@Jos.10.1,ezr.8.32
Jerusalem@Jos.10.1,ezr.9.9
Jerusalem@Jos.10.1,ezr.10.7
Jerusalem@Jos.10.1,ezr.10.7
Jerusalem@Jos.10.1,ezr.10.9
Jerusalem@Jos.10.1,neh.1.2
Jerusalem@Jos.10.1,neh.1.3
Jerusalem@Jos.10.1,neh.2.11
Jerusalem@Jos.10.1,neh.2.12
Jerusalem@Jos.10.1,neh.2.13
Jerusalem@Jos.10.1,neh.2.17
Jerusalem@Jos.10.1,neh.2.17
Jerusalem@Jos.10.1,neh.2.20
Jerusalem@Jos.10.1,neh.3.8
Jerusalem@Jos.10.1,neh.3.9
Jerusalem@Jos.10.1,neh.3.12
Jerusalem@Jos.10.1,neh.4.7
Jerusalem@Jos.10.1,neh.4.8
Jerusalem@Jos.10.1,neh.4.22
Jerusalem@Jos.10.1,neh.6.7
Jerusalem@Jos.10.1,neh.7.2
Jerusalem@Jos.10.1,neh.7.3
Jerusalem@Jos.10.1,neh.7.3
Jerusalem@Jos.10.1,neh.7.6
Jerusalem@Jos.10.1,neh.8.15
Jerusalem@Jos.10.1,neh.11.1
Jerusalem@Jos.10.1,neh.11.1
Jerusalem@Jos.10.1,neh.11.2
Jerusalem@Jos.10.1,neh.11.3
Jerusalem@Jos.10.1,neh.11.4
Jerusalem@Jos.10.1,neh.11.6
Jerusalem@Jos.10.1,neh.11.22
Jerusalem@Jos.10.1,neh.12.27
Jerusalem@Jos.10.1,neh.12.27
