bcv_id,book_id,old_or_new,chapter,verse
hos.12.12,hos,old,12,12
hos.12.13,hos,old,12,13
hos.12.14,hos,old,12,14
hos.13.1,hos,old,13,1
hos.13.2,hos,old,13,2
hos.13.3,hos,old,13,3
hos.13.4,hos,old,13,4
hos.13.5,hos,old,13,5
hos.13.6,hos,old,13,6
hos.13.7,hos,old,13,7
hos.13.8,hos,old,13,8
hos.13.9,hos,old,13,9
hos.13.10,hos,old,13,10
hos.13.11,hos,old,13,11
hos.13.12,hos,old,13,12
hos.13.13,hos,old,13,13
hos.13.14,hos,old,13,14
hos.13.15,hos,old,13,15
hos.13.16,hos,old,13,16
hos.14.1,hos,old,14,1
hos.14.2,hos,old,14,2
hos.14.3,hos,old,14,3
hos.14.4,hos,old,14,4
hos.14.5,hos,old,14,5
hos.14.6,hos,old,14,6
hos.14.7,hos,old,14,7
hos.14.8,hos,old,14,8
hos.14.9,hos,old,14,9
jol.1.1,jol,old,1,1
jol.1.2,jol,old,1,2
jol.1.3,jol,old,1,3
jol.1.4,jol,old,1,4
jol.1.5,jol,old,1,5
jol.1.6,jol,old,1,6
jol.1.7,jol,old,1,7
jol.1.8,jol,old,1,8
jol.1.9,jol,old,1,9
jol.1.10,jol,old,1,10
jol.1.11,jol,old,1,11
jol.1.12,jol,old,1,12
jol.1.13,jol,old,1,13
jol.1.14,jol,old,1,14
jol.1.15,jol,old,1,15
jol.1.16,jol,old,1,16
jol.1.17,jol,old,1,17
jol.1.18,jol,old,1,18
jol.1.19,jol,old,1,19
jol.1.20,jol,old,1,20
jol.2.1,jol,old,2,1
jol.2.2,jol,old,2,2
jol.2.3,jol,old,2,3
jol.2.4,jol,old,2,4
jol.2.5,jol,old,2,5
jol.2.6,jol,old,2,6
jol.2.7,jol,old,2,7
jol.2.8,jol,old,2,8
jol.2.9,jol,old,2,9
jol.2.10,jol,old,2,10
jol.2.11,jol,old,2,11
jol.2.12,jol,old,2,12
jol.2.13,jol,old,2,13
jol.2.14,jol,old,2,14
jol.2.15,jol,old,2,15
jol.2.16,jol,old,2,16
jol.2.17,jol,old,2,17
jol.2.18,jol,old,2,18
jol.2.19,jol,old,2,19
jol.2.20,jol,old,2,20
jol.2.21,jol,old,2,21
jol.2.22,jol,old,2,22
jol.2.23,jol,old,2,23
jol.2.24,jol,old,2,24
jol.2.25,jol,old,2,25
jol.2.26,jol,old,2,26
jol.2.27,jol,old,2,27
jol.2.28,jol,old,2,28
jol.2.29,jol,old,2,29
jol.2.30,jol,old,2,30
jol.2.31,jol,old,2,31
jol.2.32,jol,old,2,32
jol.3.1,jol,old,3,1
jol.3.2,jol,old,3,2
jol.3.3,jol,old,3,3
jol.3.4,jol,old,3,4
jol.3.5,jol,old,3,5
jol.3.6,jol,old,3,6
jol.3.7,jol,old,3,7
jol.3.8,jol,old,3,8
jol.3.9,jol,old,3,9
jol.3.10,jol,old,3,10
jol.3.11,jol,old,3,11
jol.3.12,jol,old,3,12
jol.3.13,jol,old,3,13
jol.3.14,jol,old,3,14
jol.3.15,jol,old,3,15
jol.3.16,jol,old,3,16
jol.3.17,jol,old,3,17
jol.3.18,jol,old,3,18
jol.3.19,jol,old,3,19
jol.3.20,jol,old,3,20
jol.3.21,jol,old,3,21
amo.1.1,amo,old,1,1
amo.1.2,amo,old,1,2
amo.1.3,amo,old,1,3
amo.1.4,amo,old,1,4
amo.1.5,amo,old,1,5
amo.1.6,amo,old,1,6
amo.1.7,amo,old,1,7
amo.1.8,amo,old,1,8
amo.1.9,amo,old,1,9
amo.1.10,amo,old,1,10
amo.1.11,amo,old,1,11
amo.1.12,amo,old,1,12
amo.1.13,amo,old,1,13
amo.1.14,amo,old,1,14
amo.1.15,amo,old,1,15
amo.2.1,amo,old,2,1
amo.2.2,amo,old,2,2
amo.2.3,amo,old,2,3
amo.2.4,amo,old,2,4
amo.2.5,amo,old,2,5
amo.2.6,amo,old,2,6
amo.2.7,amo,old,2,7
amo.2.8,amo,old,2,8
amo.2.9,amo,old,2,9
amo.2.10,amo,old,2,10
amo.2.11,amo,old,2,11
amo.2.12,amo,old,2,12
amo.2.13,amo,old,2,13
amo.2.14,amo,old,2,14
amo.2.15,amo,old,2,15
amo.2.16,amo,old,2,16
amo.3.1,amo,old,3,1
amo.3.2,amo,old,3,2
amo.3.3,amo,old,3,3
amo.3.4,amo,old,3,4
amo.3.5,amo,old,3,5
amo.3.6,amo,old,3,6
amo.3.7,amo,old,3,7
amo.3.8,amo,old,3,8
amo.3.9,amo,old,3,9
amo.3.10,amo,old,3,10
amo.3.11,amo,old,3,11
amo.3.12,amo,old,3,12
amo.3.13,amo,old,3,13
amo.3.14,amo,old,3,14
amo.3.15,amo,old,3,15
amo.4.1,amo,old,4,1
amo.4.2,amo,old,4,2
amo.4.3,amo,old,4,3
amo.4.4,amo,old,4,4
amo.4.5,amo,old,4,5
amo.4.6,amo,old,4,6
amo.4.7,amo,old,4,7
amo.4.8,amo,old,4,8
amo.4.9,amo,old,4,9
amo.4.10,amo,old,4,10
amo.4.11,amo,old,4,11
amo.4.12,amo,old,4,12
amo.4.13,amo,old,4,13
amo.5.1,amo,old,5,1
amo.5.2,amo,old,5,2
amo.5.3,amo,old,5,3
amo.5.4,amo,old,5,4
amo.5.5,amo,old,5,5
amo.5.6,amo,old,5,6
amo.5.7,amo,old,5,7
amo.5.8,amo,old,5,8
amo.5.9,amo,old,5,9
amo.5.10,amo,old,5,10
amo.5.11,amo,old,5,11
amo.5.12,amo,old,5,12
amo.5.13,amo,old,5,13
amo.5.14,amo,old,5,14
amo.5.15,amo,old,5,15
amo.5.16,amo,old,5,16
amo.5.17,amo,old,5,17
amo.5.18,amo,old,5,18
amo.5.19,amo,old,5,19
amo.5.20,amo,old,5,20
amo.5.21,amo,old,5,21
amo.5.22,amo,old,5,22
amo.5.23,amo,old,5,23
amo.5.24,amo,old,5,24
amo.5.25,amo,old,5,25
amo.5.26,amo,old,5,26
amo.5.27,amo,old,5,27
amo.6.1,amo,old,6,1
amo.6.2,amo,old,6,2
amo.6.3,amo,old,6,3
amo.6.4,amo,old,6,4
amo.6.5,amo,old,6,5
amo.6.6,amo,old,6,6
amo.6.7,amo,old,6,7
amo.6.8,amo,old,6,8
amo.6.9,amo,old,6,9
amo.6.10,amo,old,6,10
amo.6.11,amo,old,6,11
amo.6.12,amo,old,6,12
amo.6.13,amo,old,6,13
amo.6.14,amo,old,6,14
amo.7.1,amo,old,7,1
amo.7.2,amo,old,7,2
amo.7.3,amo,old,7,3
amo.7.4,amo,old,7,4
amo.7.5,amo,old,7,5
amo.7.6,amo,old,7,6
amo.7.7,amo,old,7,7
amo.7.8,amo,old,7,8
amo.7.9,amo,old,7,9
amo.7.10,amo,old,7,10
amo.7.11,amo,old,7,11
amo.7.12,amo,old,7,12
amo.7.13,amo,old,7,13
amo.7.14,amo,old,7,14
amo.7.15,amo,old,7,15
amo.7.16,amo,old,7,16
amo.7.17,amo,old,7,17
amo.8.1,amo,old,8,1
amo.8.2,amo,old,8,2
amo.8.3,amo,old,8,3
amo.8.4,amo,old,8,4
amo.8.5,amo,old,8,5
amo.8.6,amo,old,8,6
amo.8.7,amo,old,8,7
amo.8.8,amo,old,8,8
amo.8.9,amo,old,8,9
amo.8.10,amo,old,8,10
amo.8.11,amo,old,8,11
amo.8.12,amo,old,8,12
amo.8.13,amo,old,8,13
amo.8.14,amo,old,8,14
amo.9.1,amo,old,9,1
amo.9.2,amo,old,9,2
amo.9.3,amo,old,9,3
amo.9.4,amo,old,9,4
amo.9.5,amo,old,9,5
amo.9.6,amo,old,9,6
amo.9.7,amo,old,9,7
amo.9.8,amo,old,9,8
amo.9.9,amo,old,9,9
amo.9.10,amo,old,9,10
amo.9.11,amo,old,9,11
amo.9.12,amo,old,9,12
amo.9.13,amo,old,9,13
amo.9.14,amo,old,9,14
amo.9.15,amo,old,9,15
oba.1.1,oba,old,1,1
oba.1.2,oba,old,1,2
oba.1.3,oba,old,1,3
oba.1.4,oba,old,1,4
oba.1.5,oba,old,1,5
oba.1.6,oba,old,1,6
oba.1.7,oba,old,1,7
oba.1.8,oba,old,1,8
oba.1.9,oba,old,1,9
oba.1.10,oba,old,1,10
oba.1.11,oba,old,1,11
oba.1.12,oba,old,1,12
oba.1.13,oba,old,1,13
oba.1.14,oba,old,1,14
oba.1.15,oba,old,1,15
oba.1.16,oba,old,1,16
oba.1.17,oba,old,1,17
oba.1.18,oba,old,1,18
oba.1.19,oba,old,1,19
oba.1.20,oba,old,1,20
oba.1.21,oba,old,1,21
jon.1.1,jon,old,1,1
jon.1.2,jon,old,1,2
jon.1.3,jon,old,1,3
jon.1.4,jon,old,1,4
jon.1.5,jon,old,1,5
jon.1.6,jon,old,1,6
jon.1.7,jon,old,1,7
jon.1.8,jon,old,1,8
jon.1.9,jon,old,1,9
jon.1.10,jon,old,1,10
jon.1.11,jon,old,1,11
jon.1.12,jon,old,1,12
jon.1.13,jon,old,1,13
jon.1.14,jon,old,1,14
jon.1.15,jon,old,1,15
jon.1.16,jon,old,1,16
jon.1.17,jon,old,1,17
jon.2.1,jon,old,2,1
jon.2.2,jon,old,2,2
jon.2.3,jon,old,2,3
jon.2.4,jon,old,2,4
jon.2.5,jon,old,2,5
jon.2.6,jon,old,2,6
jon.2.7,jon,old,2,7
jon.2.8,jon,old,2,8
jon.2.9,jon,old,2,9
jon.2.10,jon,old,2,10
jon.3.1,jon,old,3,1
jon.3.2,jon,old,3,2
jon.3.3,jon,old,3,3
jon.3.4,jon,old,3,4
jon.3.5,jon,old,3,5
jon.3.6,jon,old,3,6
jon.3.7,jon,old,3,7
jon.3.8,jon,old,3,8
jon.3.9,jon,old,3,9
jon.3.10,jon,old,3,10
jon.4.1,jon,old,4,1
jon.4.2,jon,old,4,2
jon.4.3,jon,old,4,3
jon.4.4,jon,old,4,4
jon.4.5,jon,old,4,5
jon.4.6,jon,old,4,6
jon.4.7,jon,old,4,7
jon.4.8,jon,old,4,8
jon.4.9,jon,old,4,9
jon.4.10,jon,old,4,10
jon.4.11,jon,old,4,11
mic.1.1,mic,old,1,1
mic.1.2,mic,old,1,2
mic.1.3,mic,old,1,3
mic.1.4,mic,old,1,4
mic.1.5,mic,old,1,5
mic.1.6,mic,old,1,6
mic.1.7,mic,old,1,7
mic.1.8,mic,old,1,8
mic.1.9,mic,old,1,9
mic.1.10,mic,old,1,10
mic.1.11,mic,old,1,11
mic.1.12,mic,old,1,12
mic.1.13,mic,old,1,13
mic.1.14,mic,old,1,14
mic.1.15,mic,old,1,15
mic.1.16,mic,old,1,16
mic.2.1,mic,old,2,1
mic.2.2,mic,old,2,2
mic.2.3,mic,old,2,3
mic.2.4,mic,old,2,4
mic.2.5,mic,old,2,5
mic.2.6,mic,old,2,6
mic.2.7,mic,old,2,7
mic.2.8,mic,old,2,8
mic.2.9,mic,old,2,9
mic.2.10,mic,old,2,10
mic.2.11,mic,old,2,11
mic.2.12,mic,old,2,12
mic.2.13,mic,old,2,13
mic.3.1,mic,old,3,1
mic.3.2,mic,old,3,2
mic.3.3,mic,old,3,3
mic.3.4,mic,old,3,4
mic.3.5,mic,old,3,5
mic.3.6,mic,old,3,6
mic.3.7,mic,old,3,7
mic.3.8,mic,old,3,8
mic.3.9,mic,old,3,9
mic.3.10,mic,old,3,10
mic.3.11,mic,old,3,11
mic.3.12,mic,old,3,12
mic.4.1,mic,old,4,1
mic.4.2,mic,old,4,2
mic.4.3,mic,old,4,3
mic.4.4,mic,old,4,4
mic.4.5,mic,old,4,5
mic.4.6,mic,old,4,6
mic.4.7,mic,old,4,7
mic.4.8,mic,old,4,8
mic.4.9,mic,old,4,9
mic.4.10,mic,old,4,10
mic.4.11,mic,old,4,11
mic.4.12,mic,old,4,12
mic.4.13,mic,old,4,13
mic.5.1,mic,old,5,1
mic.5.2,mic,old,5,2
mic.5.3,mic,old,5,3
mic.5.4,mic,old,5,4
mic.5.5,mic,old,5,5
mic.5.6,mic,old,5,6
mic.5.7,mic,old,5,7
mic.5.8,mic,old,5,8
mic.5.9,mic,old,5,9
mic.5.10,mic,old,5,10
mic.5.11,mic,old,5,11
mic.5.12,mic,old,5,12
mic.5.13,mic,old,5,13
mic.5.14,mic,old,5,14
mic.5.15,mic,old,5,15
mic.6.1,mic,old,6,1
mic.6.2,mic,old,6,2
mic.6.3,mic,old,6,3
mic.6.4,mic,old,6,4
mic.6.5,mic,old,6,5
mic.6.6,mic,old,6,6
mic.6.7,mic,old,6,7
mic.6.8,mic,old,6,8
mic.6.9,mic,old,6,9
mic.6.10,mic,old,6,10
mic.6.11,mic,old,6,11
mic.6.12,mic,old,6,12
mic.6.13,mic,old,6,13
mic.6.14,mic,old,6,14
mic.6.15,mic,old,6,15
mic.6.16,mic,old,6,16
mic.7.1,mic,old,7,1
mic.7.2,mic,old,7,2
mic.7.3,mic,old,7,3
mic.7.4,mic,old,7,4
mic.7.5,mic,old,7,5
mic.7.6,mic,old,7,6
mic.7.7,mic,old,7,7
mic.7.8,mic,old,7,8
mic.7.9,mic,old,7,9
mic.7.10,mic,old,7,10
mic.7.11,mic,old,7,11
mic.7.12,mic,old,7,12
mic.7.13,mic,old,7,13
mic.7.14,mic,old,7,14
mic.7.15,mic,old,7,15
mic.7.16,mic,old,7,16
mic.7.17,mic,old,7,17
mic.7.18,mic,old,7,18
mic.7.19,mic,old,7,19
mic.7.20,mic,old,7,20
nam.1.1,nam,old,1,1
nam.1.2,nam,old,1,2
nam.1.3,nam,old,1,3
nam.1.4,nam,old,1,4
nam.1.5,nam,old,1,5
nam.1.6,nam,old,1,6
nam.1.7,nam,old,1,7
nam.1.8,nam,old,1,8
nam.1.9,nam,old,1,9
nam.1.10,nam,old,1,10
nam.1.11,nam,old,1,11
nam.1.12,nam,old,1,12
nam.1.13,nam,old,1,13
nam.1.14,nam,old,1,14
nam.1.15,nam,old,1,15
nam.2.1,nam,old,2,1
nam.2.2,nam,old,2,2
nam.2.3,nam,old,2,3
nam.2.4,nam,old,2,4
nam.2.5,nam,old,2,5
nam.2.6,nam,old,2,6
nam.2.7,nam,old,2,7
nam.2.8,nam,old,2,8
nam.2.9,nam,old,2,9
nam.2.10,nam,old,2,10
nam.2.11,nam,old,2,11
nam.2.12,nam,old,2,12
nam.2.13,nam,old,2,13
nam.3.1,nam,old,3,1
nam.3.2,nam,old,3,2
nam.3.3,nam,old,3,3
nam.3.4,nam,old,3,4
nam.3.5,nam,old,3,5
nam.3.6,nam,old,3,6
nam.3.7,nam,old,3,7
nam.3.8,nam,old,3,8
nam.3.9,nam,old,3,9
nam.3.10,nam,old,3,10
nam.3.11,nam,old,3,11
nam.3.12,nam,old,3,12
nam.3.13,nam,old,3,13
nam.3.14,nam,old,3,14
nam.3.15,nam,old,3,15
nam.3.16,nam,old,3,16
nam.3.17,nam,old,3,17
nam.3.18,nam,old,3,18
nam.3.19,nam,old,3,19
hab.1.1,hab,old,1,1
hab.1.2,hab,old,1,2
hab.1.3,hab,old,1,3
hab.1.4,hab,old,1,4
hab.1.5,hab,old,1,5
hab.1.6,hab,old,1,6
hab.1.7,hab,old,1,7
hab.1.8,hab,old,1,8
hab.1.9,hab,old,1,9
hab.1.10,hab,old,1,10
hab.1.11,hab,old,1,11
hab.1.12,hab,old,1,12
hab.1.13,hab,old,1,13
hab.1.14,hab,old,1,14
hab.1.15,hab,old,1,15
hab.1.16,hab,old,1,16
hab.1.17,hab,old,1,17
hab.2.1,hab,old,2,1
hab.2.2,hab,old,2,2
hab.2.3,hab,old,2,3
hab.2.4,hab,old,2,4
hab.2.5,hab,old,2,5
hab.2.6,hab,old,2,6
hab.2.7,hab,old,2,7
hab.2.8,hab,old,2,8
hab.2.9,hab,old,2,9
hab.2.10,hab,old,2,10
hab.2.11,hab,old,2,11
hab.2.12,hab,old,2,12
hab.2.13,hab,old,2,13
hab.2.14,hab,old,2,14
hab.2.15,hab,old,2,15
hab.2.16,hab,old,2,16
hab.2.17,hab,old,2,17
hab.2.18,hab,old,2,18
hab.2.19,hab,old,2,19
hab.2.20,hab,old,2,20
hab.3.1,hab,old,3,1
hab.3.2,hab,old,3,2
hab.3.3,hab,old,3,3
hab.3.4,hab,old,3,4
hab.3.5,hab,old,3,5
hab.3.6,hab,old,3,6
hab.3.7,hab,old,3,7
hab.3.8,hab,old,3,8
hab.3.9,hab,old,3,9
hab.3.10,hab,old,3,10
hab.3.11,hab,old,3,11
hab.3.12,hab,old,3,12
hab.3.13,hab,old,3,13
hab.3.14,hab,old,3,14
hab.3.15,hab,old,3,15
hab.3.16,hab,old,3,16
hab.3.17,hab,old,3,17
hab.3.18,hab,old,3,18
hab.3.19,hab,old,3,19
zep.1.1,zep,old,1,1
zep.1.2,zep,old,1,2
zep.1.3,zep,old,1,3
zep.1.4,zep,old,1,4
zep.1.5,zep,old,1,5
zep.1.6,zep,old,1,6
zep.1.7,zep,old,1,7
zep.1.8,zep,old,1,8
zep.1.9,zep,old,1,9
zep.1.10,zep,old,1,10
zep.1.11,zep,old,1,11
zep.1.12,zep,old,1,12
zep.1.13,zep,old,1,13
zep.1.14,zep,old,1,14
zep.1.15,zep,old,1,15
zep.1.16,zep,old,1,16
zep.1.17,zep,old,1,17
zep.1.18,zep,old,1,18
zep.2.1,zep,old,2,1
zep.2.2,zep,old,2,2
zep.2.3,zep,old,2,3
zep.2.4,zep,old,2,4
zep.2.5,zep,old,2,5
zep.2.6,zep,old,2,6
zep.2.7,zep,old,2,7
zep.2.8,zep,old,2,8
zep.2.9,zep,old,2,9
zep.2.10,zep,old,2,10
zep.2.11,zep,old,2,11
zep.2.12,zep,old,2,12
zep.2.13,zep,old,2,13
zep.2.14,zep,old,2,14
zep.2.15,zep,old,2,15
zep.3.1,zep,old,3,1
zep.3.2,zep,old,3,2
zep.3.3,zep,old,3,3
zep.3.4,zep,old,3,4
zep.3.5,zep,old,3,5
zep.3.6,zep,old,3,6
zep.3.7,zep,old,3,7
zep.3.8,zep,old,3,8
zep.3.9,zep,old,3,9
zep.3.10,zep,old,3,10
zep.3.11,zep,old,3,11
zep.3.12,zep,old,3,12
zep.3.13,zep,old,3,13
zep.3.14,zep,old,3,14
zep.3.15,zep,old,3,15
zep.3.16,zep,old,3,16
zep.3.17,zep,old,3,17
zep.3.18,zep,old,3,18
zep.3.19,zep,old,3,19
zep.3.20,zep,old,3,20
hag.1.1,hag,old,1,1
hag.1.2,hag,old,1,2
hag.1.3,hag,old,1,3
hag.1.4,hag,old,1,4
hag.1.5,hag,old,1,5
hag.1.6,hag,old,1,6
hag.1.7,hag,old,1,7
hag.1.8,hag,old,1,8
hag.1.9,hag,old,1,9
hag.1.10,hag,old,1,10
hag.1.11,hag,old,1,11
hag.1.12,hag,old,1,12
hag.1.13,hag,old,1,13
hag.1.14,hag,old,1,14
hag.1.15,hag,old,1,15
hag.2.1,hag,old,2,1
hag.2.2,hag,old,2,2
hag.2.3,hag,old,2,3
hag.2.4,hag,old,2,4
hag.2.5,hag,old,2,5
hag.2.6,hag,old,2,6
hag.2.7,hag,old,2,7
hag.2.8,hag,old,2,8
hag.2.9,hag,old,2,9
hag.2.10,hag,old,2,10
hag.2.11,hag,old,2,11
hag.2.12,hag,old,2,12
hag.2.13,hag,old,2,13
hag.2.14,hag,old,2,14
hag.2.15,hag,old,2,15
hag.2.16,hag,old,2,16
hag.2.17,hag,old,2,17
hag.2.18,hag,old,2,18
hag.2.19,hag,old,2,19
hag.2.20,hag,old,2,20
hag.2.21,hag,old,2,21
hag.2.22,hag,old,2,22
hag.2.23,hag,old,2,23
zec.1.1,zec,old,1,1
zec.1.2,zec,old,1,2
zec.1.3,zec,old,1,3
zec.1.4,zec,old,1,4
zec.1.5,zec,old,1,5
zec.1.6,zec,old,1,6
zec.1.7,zec,old,1,7
zec.1.8,zec,old,1,8
zec.1.9,zec,old,1,9
zec.1.10,zec,old,1,10
zec.1.11,zec,old,1,11
zec.1.12,zec,old,1,12
zec.1.13,zec,old,1,13
zec.1.14,zec,old,1,14
zec.1.15,zec,old,1,15
zec.1.16,zec,old,1,16
zec.1.17,zec,old,1,17
zec.1.18,zec,old,1,18
zec.1.19,zec,old,1,19
zec.1.20,zec,old,1,20
zec.1.21,zec,old,1,21
zec.2.1,zec,old,2,1
zec.2.2,zec,old,2,2
zec.2.3,zec,old,2,3
zec.2.4,zec,old,2,4
zec.2.5,zec,old,2,5
zec.2.6,zec,old,2,6
zec.2.7,zec,old,2,7
zec.2.8,zec,old,2,8
zec.2.9,zec,old,2,9
zec.2.10,zec,old,2,10
zec.2.11,zec,old,2,11
zec.2.12,zec,old,2,12
zec.2.13,zec,old,2,13
zec.3.1,zec,old,3,1
zec.3.2,zec,old,3,2
zec.3.3,zec,old,3,3
zec.3.4,zec,old,3,4
zec.3.5,zec,old,3,5
zec.3.6,zec,old,3,6
zec.3.7,zec,old,3,7
zec.3.8,zec,old,3,8
zec.3.9,zec,old,3,9
zec.3.10,zec,old,3,10
zec.4.1,zec,old,4,1
zec.4.2,zec,old,4,2
zec.4.3,zec,old,4,3
zec.4.4,zec,old,4,4
zec.4.5,zec,old,4,5
zec.4.6,zec,old,4,6
zec.4.7,zec,old,4,7
zec.4.8,zec,old,4,8
zec.4.9,zec,old,4,9
zec.4.10,zec,old,4,10
zec.4.11,zec,old,4,11
zec.4.12,zec,old,4,12
zec.4.13,zec,old,4,13
zec.4.14,zec,old,4,14
zec.5.1,zec,old,5,1
zec.5.2,zec,old,5,2
zec.5.3,zec,old,5,3
zec.5.4,zec,old,5,4
zec.5.5,zec,old,5,5
zec.5.6,zec,old,5,6
zec.5.7,zec,old,5,7
zec.5.8,zec,old,5,8
zec.5.9,zec,old,5,9
zec.5.10,zec,old,5,10
zec.5.11,zec,old,5,11
zec.6.1,zec,old,6,1
zec.6.2,zec,old,6,2
zec.6.3,zec,old,6,3
zec.6.4,zec,old,6,4
zec.6.5,zec,old,6,5
zec.6.6,zec,old,6,6
zec.6.7,zec,old,6,7
zec.6.8,zec,old,6,8
zec.6.9,zec,old,6,9
zec.6.10,zec,old,6,10
zec.6.11,zec,old,6,11
zec.6.12,zec,old,6,12
zec.6.13,zec,old,6,13
zec.6.14,zec,old,6,14
zec.6.15,zec,old,6,15
zec.7.1,zec,old,7,1
zec.7.2,zec,old,7,2
zec.7.3,zec,old,7,3
zec.7.4,zec,old,7,4
zec.7.5,zec,old,7,5
zec.7.6,zec,old,7,6
zec.7.7,zec,old,7,7
zec.7.8,zec,old,7,8
zec.7.9,zec,old,7,9
zec.7.10,zec,old,7,10
zec.7.11,zec,old,7,11
zec.7.12,zec,old,7,12
zec.7.13,zec,old,7,13
zec.7.14,zec,old,7,14
zec.8.1,zec,old,8,1
zec.8.2,zec,old,8,2
zec.8.3,zec,old,8,3
zec.8.4,zec,old,8,4
zec.8.5,zec,old,8,5
zec.8.6,zec,old,8,6
zec.8.7,zec,old,8,7
zec.8.8,zec,old,8,8
zec.8.9,zec,old,8,9
zec.8.10,zec,old,8,10
zec.8.11,zec,old,8,11
zec.8.12,zec,old,8,12
zec.8.13,zec,old,8,13
zec.8.14,zec,old,8,14
zec.8.15,zec,old,8,15
zec.8.16,zec,old,8,16
zec.8.17,zec,old,8,17
zec.8.18,zec,old,8,18
zec.8.19,zec,old,8,19
zec.8.20,zec,old,8,20
zec.8.21,zec,old,8,21
zec.8.22,zec,old,8,22
zec.8.23,zec,old,8,23
zec.9.1,zec,old,9,1
zec.9.2,zec,old,9,2
zec.9.3,zec,old,9,3
zec.9.4,zec,old,9,4
zec.9.5,zec,old,9,5
zec.9.6,zec,old,9,6
zec.9.7,zec,old,9,7
zec.9.8,zec,old,9,8
zec.9.9,zec,old,9,9
zec.9.10,zec,old,9,10
zec.9.11,zec,old,9,11
zec.9.12,zec,old,9,12
zec.9.13,zec,old,9,13
zec.9.14,zec,old,9,14
zec.9.15,zec,old,9,15
zec.9.16,zec,old,9,16
zec.9.17,zec,old,9,17
zec.10.1,zec,old,10,1
zec.10.2,zec,old,10,2
zec.10.3,zec,old,10,3
zec.10.4,zec,old,10,4
zec.10.5,zec,old,10,5
zec.10.6,zec,old,10,6
zec.10.7,zec,old,10,7
zec.10.8,zec,old,10,8
zec.10.9,zec,old,10,9
zec.10.10,zec,old,10,10
zec.10.11,zec,old,10,11
zec.10.12,zec,old,10,12
zec.11.1,zec,old,11,1
zec.11.2,zec,old,11,2
zec.11.3,zec,old,11,3
zec.11.4,zec,old,11,4
zec.11.5,zec,old,11,5
zec.11.6,zec,old,11,6
zec.11.7,zec,old,11,7
zec.11.8,zec,old,11,8
zec.11.9,zec,old,11,9
zec.11.10,zec,old,11,10
zec.11.11,zec,old,11,11
zec.11.12,zec,old,11,12
zec.11.13,zec,old,11,13
zec.11.14,zec,old,11,14
zec.11.15,zec,old,11,15
zec.11.16,zec,old,11,16
zec.11.17,zec,old,11,17
zec.12.1,zec,old,12,1
zec.12.2,zec,old,12,2
zec.12.3,zec,old,12,3
zec.12.4,zec,old,12,4
zec.12.5,zec,old,12,5
zec.12.6,zec,old,12,6
zec.12.7,zec,old,12,7
zec.12.8,zec,old,12,8
zec.12.9,zec,old,12,9
zec.12.10,zec,old,12,10
zec.12.11,zec,old,12,11
zec.12.12,zec,old,12,12
zec.12.13,zec,old,12,13
zec.12.14,zec,old,12,14
zec.13.1,zec,old,13,1
zec.13.2,zec,old,13,2
zec.13.3,zec,old,13,3
zec.13.4,zec,old,13,4
zec.13.5,zec,old,13,5
zec.13.6,zec,old,13,6
zec.13.7,zec,old,13,7
zec.13.8,zec,old,13,8
zec.13.9,zec,old,13,9
zec.14.1,zec,old,14,1
zec.14.2,zec,old,14,2
zec.14.3,zec,old,14,3
zec.14.4,zec,old,14,4
zec.14.5,zec,old,14,5
zec.14.6,zec,old,14,6
zec.14.7,zec,old,14,7
zec.14.8,zec,old,14,8
zec.14.9,zec,old,14,9
zec.14.10,zec,old,14,10
zec.14.11,zec,old,14,11
zec.14.12,zec,old,14,12
zec.14.13,zec,old,14,13
zec.14.14,zec,old,14,14
zec.14.15,zec,old,14,15
zec.14.16,zec,old,14,16
zec.14.17,zec,old,14,17
zec.14.18,zec,old,14,18
zec.14.19,zec,old,14,19
zec.14.20,zec,old,14,20
zec.14.21,zec,old,14,21
mal.1.1,mal,old,1,1
mal.1.2,mal,old,1,2
mal.1.3,mal,old,1,3
mal.1.4,mal,old,1,4
mal.1.5,mal,old,1,5
mal.1.6,mal,old,1,6
mal.1.7,mal,old,1,7
mal.1.8,mal,old,1,8
mal.1.9,mal,old,1,9
mal.1.10,mal,old,1,10
mal.1.11,mal,old,1,11
mal.1.12,mal,old,1,12
mal.1.13,mal,old,1,13
mal.1.14,mal,old,1,14
mal.2.1,mal,old,2,1
mal.2.2,mal,old,2,2
mal.2.3,mal,old,2,3
mal.2.4,mal,old,2,4
mal.2.5,mal,old,2,5
mal.2.6,mal,old,2,6
mal.2.7,mal,old,2,7
mal.2.8,mal,old,2,8
mal.2.9,mal,old,2,9
mal.2.10,mal,old,2,10
mal.2.11,mal,old,2,11
mal.2.12,mal,old,2,12
mal.2.13,mal,old,2,13
mal.2.14,mal,old,2,14
mal.2.15,mal,old,2,15
mal.2.16,mal,old,2,16
mal.2.17,mal,old,2,17
mal.3.1,mal,old,3,1
mal.3.2,mal,old,3,2
mal.3.3,mal,old,3,3
mal.3.4,mal,old,3,4
mal.3.5,mal,old,3,5
mal.3.6,mal,old,3,6
mal.3.7,mal,old,3,7
mal.3.8,mal,old,3,8
mal.3.9,mal,old,3,9
mal.3.10,mal,old,3,10
mal.3.11,mal,old,3,11
mal.3.12,mal,old,3,12
mal.3.13,mal,old,3,13
mal.3.14,mal,old,3,14
mal.3.15,mal,old,3,15
mal.3.16,mal,old,3,16
